openalex_id,doi,,title,publisher,journal,journal_id,journal_type,journal_issn_l,journal_issn_json,publication_date,publication_year,work_type,cited_by_count,citation_normalized_percentile,pdf_url,open_access,author_count,first_author,authors_display,authors_json,source,priority,download_status,landing_attempted,landing_success,landing_state,landing_url,landing_title,browser_session_mode,browser_session_source,browser_profile_name,browser_user_data_dir,scheduler_publisher,scheduled_start_ms,actual_start_ms,pacing_wait_ms,pacing_jitter_sec,final_status,final_reason,final_pdf_exists,final_pdf_path,last_failure_stage,last_failure_mode,last_failure_output_dir,last_failure_evidence_json
https://openalex.org/W4312718028,10.2139/ssrn.4297410,https://doi.org/10.2139/ssrn.4297410,AC Impedance Analysis of NCM523 Composite Electrodes in All-Solid-State Three Electrode Cells and Their Degradation Behavior,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2022.1.1,2022,article,1,,,TRUE,9,Goro Fukunishi,Goro Fukunishi; Mayu Tabuchi; Atsunori Ikezawa; Takeyoshi Okajima; Fusao Kitamura; Kota Suzuki; Masaaki Hirayama; Ryoji Kanno; Hajime Arai,"[{""display_name"": ""Goro Fukunishi"", ""id"": ""https://openalex.org/A5045526672"", ""orcid"": ""https://orcid.org/0000-0001-9692-6884"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Mayu Tabuchi"", ""id"": ""https://openalex.org/A5084536864"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Atsunori Ikezawa"", ""id"": ""https://openalex.org/A5000098401"", ""orcid"": ""https://orcid.org/0000-0002-8857-7159"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Takeyoshi Okajima"", ""id"": ""https://openalex.org/A5111770344"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Fusao Kitamura"", ""id"": ""https://openalex.org/A5112499061"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kota Suzuki"", ""id"": ""https://openalex.org/A5046895954"", ""orcid"": ""https://orcid.org/0000-0002-2473-0724"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Masaaki Hirayama"", ""id"": ""https://openalex.org/A5052056108"", ""orcid"": ""https://orcid.org/0000-0003-4804-4208"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Ryoji Kanno"", ""id"": ""https://openalex.org/A5020726738"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hajime Arai"", ""id"": ""https://openalex.org/A5057468274"", ""orcid"": ""https://orcid.org/0000-0001-6695-637X"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4297410&__cf_chl_rt_tk=RIxTnnuozB.2__8dYy8SihQ6.NXCn17jtppKz8P26ko-1773311857-1.0.1.1-9AJbUkGRtMO72YuSg.7a4DbVj64j3biAeWixPvGeGMk,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4297410.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.318,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W4312864132,10.2139/ssrn.4233149,https://doi.org/10.2139/ssrn.4233149,Highly Conductive Iodine and Fluorine Dual Doped Argyrodite Solid Electrolyte for Lithium Metal Batteries,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2022.1.1,2022,article,1,,,TRUE,12,William Arnold,William Arnold; Varun Shreyas; Sharmin Akter; Yang Li; Selim Halacoglu; Milinda Kalutara Koralalage; Xiaolin Guo; Wei Wei; Gamini Sumanasekera; Jacek B. Jasiński; Badri Narayanan; Hui Wang,"[{""display_name"": ""William Arnold"", ""id"": ""https://openalex.org/A5103052505"", ""orcid"": ""https://orcid.org/0000-0002-1331-9489"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Varun Shreyas"", ""id"": ""https://openalex.org/A5079541333"", ""orcid"": ""https://orcid.org/0000-0002-5362-0874"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sharmin Akter"", ""id"": ""https://openalex.org/A5000749284"", ""orcid"": ""https://orcid.org/0000-0001-6901-3377"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yang Li"", ""id"": ""https://openalex.org/A5100421695"", ""orcid"": ""https://orcid.org/0000-0003-0357-4520"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Selim Halacoglu"", ""id"": ""https://openalex.org/A5060597294"", ""orcid"": ""https://orcid.org/0000-0001-6261-7311"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Milinda Kalutara Koralalage"", ""id"": ""https://openalex.org/A5019742921"", ""orcid"": ""https://orcid.org/0000-0002-1356-7060"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xiaolin Guo"", ""id"": ""https://openalex.org/A5101530242"", ""orcid"": ""https://orcid.org/0009-0004-1204-6978"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Wei Wei"", ""id"": ""https://openalex.org/A5100323783"", ""orcid"": ""https://orcid.org/0000-0002-9701-3742"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Gamini Sumanasekera"", ""id"": ""https://openalex.org/A5076499335"", ""orcid"": ""https://orcid.org/0000-0001-9585-8533"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jacek B. Jasiński"", ""id"": ""https://openalex.org/A5078488878"", ""orcid"": ""https://orcid.org/0000-0002-1297-6145"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Badri Narayanan"", ""id"": ""https://openalex.org/A5014353341"", ""orcid"": ""https://orcid.org/0000-0001-8147-1047"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Hui Wang"", ""id"": ""https://openalex.org/A5100460802"", ""orcid"": ""https://orcid.org/0000-0002-5208-8329"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4233149,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4233149.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.056,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W4321602877,10.2139/ssrn.4367828,https://doi.org/10.2139/ssrn.4367828,Preparation of Argyrodite Li6-2xznxps5-Xoxcl with Improved Electrochemical Performance and Air Stability for All-Solid-State Batteries,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2023.1.1,2023,article,1,,,TRUE,4,Geum-Ji Jang,Geum-Ji Jang; Rajesh Rajagopal; Sung Kang; Kwang‐Sun Ryu,"[{""display_name"": ""Geum-Ji Jang"", ""id"": ""https://openalex.org/A5031098654"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Rajesh Rajagopal"", ""id"": ""https://openalex.org/A5110849393"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sung Kang"", ""id"": ""https://openalex.org/A5101341785"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kwang‐Sun Ryu"", ""id"": ""https://openalex.org/A5032691935"", ""orcid"": ""https://orcid.org/0000-0002-8758-0495"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4367828&__cf_chl_rt_tk=fsfD._VGELBZwETciCrWOi4dDDqOoJL4C4GuHHepDq4-1773312187-1.0.1.1-cw7JW7shUrsEaWq_VVElubTkHykLIuo4E46XlaTwhWU,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4367828.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.108,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W3147117968,10.2139/ssrn.3807765,https://doi.org/10.2139/ssrn.3807765,High Ionic-Conducting Li-ion Argyrodites Synthesized Using a Simple and Economic Liquid-Phase Approach and Their Application in All Solid-State-Lithium Batteries,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2021.1.1,2021,article,0,0.025482,,TRUE,3,Yuvaraj Subramanian,Yuvaraj Subramanian; Rajesh Rajagopal; Kwang‐Sun Ryu,"[{""display_name"": ""Yuvaraj Subramanian"", ""id"": ""https://openalex.org/A5104119459"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Rajesh Rajagopal"", ""id"": ""https://openalex.org/A5034649463"", ""orcid"": ""https://orcid.org/0000-0001-7009-4266"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kwang‐Sun Ryu"", ""id"": ""https://openalex.org/A5032691935"", ""orcid"": ""https://orcid.org/0000-0002-8758-0495"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3807765&__cf_chl_rt_tk=1hxTzu1cyo0n92tDfCyo_O3ckNihXrtjozHs2SQGK5w-1773312343-1.0.1.1-69cP1H4t4toSwWH0NsphNLq1yc3vSEyUMTQkMFB6Le8,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.3807765.pdf,10.2139,1.77331E+12,1.77331E+12,1,0.803,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W3167533305,10.17192/z2021.0074,https://doi.org/10.17192/z2021.0074,Grundlegende und Angewandte Studien zur Entwicklung von Festkörperbatterien Basierend auf Sulfidischen Alkali-Ionen-Leitern,data_UMR,data_UMR,https://openalex.org/S7407052995,repository,,[],2021.2.15,2021,article,0,0.04841901,,TRUE,1,Marc Duchardt,Marc Duchardt,"[{""display_name"": ""Marc Duchardt"", ""id"": ""https://openalex.org/A5033769555"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": true}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,TRUE,TRUE,success_landing,https://open.uni-marburg.de/handle/10.17192/z2021.0074,Making sure you're not a bot!,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.17192_z2021.0074.pdf,10.17192,1.77332E+12,1.77332E+12,1,1.246,Failed,FAIL_BLOCK,FALSE,,landing,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass3_resume,"[""keyword=access_gate_bot_like"", ""{\""trace\"": [{\""strategy\"": \""api\"", \""reason\"": \""FAIL_TIMEOUT/NETWORK\"", \""evidence\"": [\""Publisher is Not recognized or Not supported, cannot use API method.\""]}]}""]"
https://openalex.org/W3213957814,10.6084/m9.figshare.c.5567385.v1,https://doi.org/10.6084/m9.figshare.c.5567385.v1,"Supplementary material from ""Influence of Br<sup>–</sup>/S<sup>2–</sup> site-exchange on Li diffusion mechanism in Li<sub>6</sub>PS<sub>5</sub>Br: a computational study""",Figshare (United Kingdom),Figshare,https://openalex.org/S4377196282,repository,,[],2021.1.1,2021,article,0,,,TRUE,2,Karsten Albe,"Karsten Albe; Albe, Karsten","[{""display_name"": ""Karsten Albe"", ""id"": ""https://openalex.org/A5020304363"", ""orcid"": ""https://orcid.org/0000-0003-4669-8056"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Albe, Karsten"", ""id"": null, ""orcid"": ""https://orcid.org/0000-0003-4669-8056"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_NO_CANDIDATE,TRUE,TRUE,success_landing,https://rs.figshare.com/collections/Supplementary_material_from_Influence_of_Br_sup_sup_S_sup_2_sup_site-exchange_on_Li_diffusion_mechanism_in_Li_sub_6_sub_PS_sub_5_sub_Br_a_computational_study_/5567385/1,"Collection - Supplementary material from ""Influence of Br–/S2– site-exchange on Li diffusion mechanism in Li6PS5Br: a computational study"" - Philosophical Transactions of the Royal Society A: Mathematical, Physical & Engineering Sciences - Figshare",temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.6084_m9.figshare.c.5567385.v1.pdf,10.6084,1.77332E+12,1.77332E+12,1,1.415,Failed,FAIL_NO_CANDIDATE,FALSE,,drission,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass3_resume,"[""pdf_link_not_found_or_download_failed"", ""{\""trace\"": [{\""strategy\"": \""api\"", \""reason\"": \""FAIL_TIMEOUT/NETWORK\"", \""evidence\"": [\""Publisher is Not recognized or Not supported, cannot use API method.\""]}]}""]"
https://openalex.org/W4285543687,10.2139/ssrn.3983713,https://doi.org/10.2139/ssrn.3983713,High-Rate and Durable Sulfide-Based All-Solid-State Lithium Battery with &lt;i&gt;in situ&lt;/i&gt; Li &lt;sub&gt;2&lt;/sub&gt;O Buffering,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2021.1.1,2021,article,0,,,TRUE,10,Jie Shi,Jie Shi; Ping Li; Kun Han; Dong Sun; Wang Zhao; Zhiwei Liu; Gemeng Liang; Kenneth Davey; Zhanhu Guo; Xuanhui Qu,"[{""display_name"": ""Jie Shi"", ""id"": ""https://openalex.org/A5102868363"", ""orcid"": ""https://orcid.org/0009-0002-7210-4418"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Ping Li"", ""id"": ""https://openalex.org/A5100435557"", ""orcid"": ""https://orcid.org/0000-0003-0280-6860"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kun Han"", ""id"": ""https://openalex.org/A5100602023"", ""orcid"": ""https://orcid.org/0000-0003-2991-2305"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Dong Sun"", ""id"": ""https://openalex.org/A5058722197"", ""orcid"": ""https://orcid.org/0000-0002-0898-4548"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Wang Zhao"", ""id"": ""https://openalex.org/A5024023828"", ""orcid"": ""https://orcid.org/0000-0002-0591-5459"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhiwei Liu"", ""id"": ""https://openalex.org/A5003339175"", ""orcid"": ""https://orcid.org/0000-0002-6679-6326"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Gemeng Liang"", ""id"": ""https://openalex.org/A5070903368"", ""orcid"": ""https://orcid.org/0000-0002-2302-4932"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kenneth Davey"", ""id"": ""https://openalex.org/A5083049159"", ""orcid"": ""https://orcid.org/0000-0002-7623-9320"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Zhanhu Guo"", ""id"": ""https://openalex.org/A5110015262"", ""orcid"": ""https://orcid.org/0000-0003-3464-5301"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Xuanhui Qu"", ""id"": ""https://openalex.org/A5073931088"", ""orcid"": ""https://orcid.org/0000-0002-2943-3008"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3983713&__cf_chl_rt_tk=uE7gWiVreWfsCpLi0LvUeSv4QdOOPkdVQL_G14dWYo0-1773312480-1.0.1.1-Az8zU.JFxExEaSqvqXfVuzik19sveOHCZ6awf57c7bs,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.3983713.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.144,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W4295858338,10.2139/ssrn.4211487,https://doi.org/10.2139/ssrn.4211487,Solution-Processed Synthesis of Nano-Sized Argyrodite Solid Electrolytes with Cavitation Effect for High Performance All-Solid-State Li-Ion Batteries,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2022.1.1,2022,article,0,,,TRUE,12,Youngjun Huh,Youngjun Huh; Hae Gon Lee; Chang-Min Cho; Jun‐Woo Park; Byung Gon Kim; You‐Jin Lee; Yoon‐Cheol Ha; Jeong‐Hee Choi; Jeongdoo Yi; Sangmin Lee; Je In Lee; Jun‐Ho Park,"[{""display_name"": ""Youngjun Huh"", ""id"": ""https://openalex.org/A5017923928"", ""orcid"": null, ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Hae Gon Lee"", ""id"": ""https://openalex.org/A5017765445"", ""orcid"": ""https://orcid.org/0000-0002-2708-7850"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Chang-Min Cho"", ""id"": ""https://openalex.org/A5077997963"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jun‐Woo Park"", ""id"": ""https://openalex.org/A5118844308"", ""orcid"": ""https://orcid.org/0000-0002-1446-8822"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Byung Gon Kim"", ""id"": ""https://openalex.org/A5101614289"", ""orcid"": ""https://orcid.org/0000-0002-3471-3020"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""You‐Jin Lee"", ""id"": ""https://openalex.org/A5007359456"", ""orcid"": ""https://orcid.org/0000-0002-9133-7893"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yoon‐Cheol Ha"", ""id"": ""https://openalex.org/A5086764992"", ""orcid"": ""https://orcid.org/0000-0001-5769-1461"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jeong‐Hee Choi"", ""id"": ""https://openalex.org/A5101527770"", ""orcid"": ""https://orcid.org/0000-0003-2018-2828"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jeongdoo Yi"", ""id"": ""https://openalex.org/A5072490549"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Sangmin Lee"", ""id"": ""https://openalex.org/A5100319590"", ""orcid"": ""https://orcid.org/0000-0001-5380-2275"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Je In Lee"", ""id"": ""https://openalex.org/A5002411989"", ""orcid"": ""https://orcid.org/0000-0001-9110-8030"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jun‐Ho Park"", ""id"": ""https://openalex.org/A5101965432"", ""orcid"": ""https://orcid.org/0000-0001-8954-3965"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4211487,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4211487.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.727,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W4295860272,10.2139/ssrn.4211153,https://doi.org/10.2139/ssrn.4211153,Lithium-Enhanced Functionalized Carbon Nanofibers as a Mixed Electronic/Ionic Conductor for Sulfide All Solid-State Batteries,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2022.1.1,2022,article,0,,,TRUE,8,Tom James Embleton,Tom James Embleton; Jeongsik Yun; Jae Hong Choi; Jongho Kim; Kyungmok Ko; Jin‐Soo Kim; Yoonkook Son; Pilgun Oh,"[{""display_name"": ""Tom James Embleton"", ""id"": ""https://openalex.org/A5017548561"", ""orcid"": ""https://orcid.org/0000-0002-6557-2996"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Jeongsik Yun"", ""id"": ""https://openalex.org/A5013688652"", ""orcid"": ""https://orcid.org/0000-0003-1933-699X"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jae Hong Choi"", ""id"": ""https://openalex.org/A5061983829"", ""orcid"": ""https://orcid.org/0000-0001-7537-9113"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jongho Kim"", ""id"": ""https://openalex.org/A5100427727"", ""orcid"": ""https://orcid.org/0000-0001-9317-7494"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Kyungmok Ko"", ""id"": ""https://openalex.org/A5046707437"", ""orcid"": ""https://orcid.org/0000-0001-6076-3366"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Jin‐Soo Kim"", ""id"": ""https://openalex.org/A5100390255"", ""orcid"": ""https://orcid.org/0000-0001-8217-5071"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Yoonkook Son"", ""id"": ""https://openalex.org/A5028102444"", ""orcid"": ""https://orcid.org/0000-0003-2666-1790"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Pilgun Oh"", ""id"": ""https://openalex.org/A5051578878"", ""orcid"": ""https://orcid.org/0000-0001-8601-8380"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_CAPTCHA,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4211153&__cf_chl_rt_tk=IA1UJUPGLEQksZRCq.niAFMbN9.aex2nGvSbNCBOzhA-1773312735-1.0.1.1-2nJlPjP8gC_JZ4yJES3b5xwkXHWeZnhZWo7WjfDOS7c,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4211153.pdf,10.2139,1.77331E+12,1.77331E+12,1,1.203,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
https://openalex.org/W4312669752,10.2139/ssrn.4283522,https://doi.org/10.2139/ssrn.4283522,Enhancing the Moisture Stability and Electrochemical Performances of Li6ps5cl Solid Electrolytes Through Ga Substitution,RELX Group (Netherlands),SSRN Electronic Journal,https://openalex.org/S4210172589,repository,1556-5068,"[""1556-5068""]",2022.1.1,2022,article,0,,,TRUE,6,Kwonsoo Seol,Kwonsoo Seol; Chitrarasu Kaliyaperumal; Aarthi Uthayakumar; Insang Yoon; Gahyeon Lee; Dongwook Shin,"[{""display_name"": ""Kwonsoo Seol"", ""id"": ""https://openalex.org/A5061705918"", ""orcid"": ""https://orcid.org/0000-0001-6965-6671"", ""author_position"": ""first"", ""is_corresponding"": true}, {""display_name"": ""Chitrarasu Kaliyaperumal"", ""id"": ""https://openalex.org/A5066499057"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Aarthi Uthayakumar"", ""id"": ""https://openalex.org/A5027391630"", ""orcid"": ""https://orcid.org/0000-0003-3439-0759"", ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Insang Yoon"", ""id"": ""https://openalex.org/A5015161083"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Gahyeon Lee"", ""id"": ""https://openalex.org/A5051508311"", ""orcid"": null, ""author_position"": ""middle"", ""is_corresponding"": false}, {""display_name"": ""Dongwook Shin"", ""id"": ""https://openalex.org/A5101982864"", ""orcid"": ""https://orcid.org/0000-0002-8829-9638"", ""author_position"": ""last"", ""is_corresponding"": false}]",Overall Top Citation,2,FAIL_BLOCK,TRUE,FALSE,challenge_or_block,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4283522&__cf_chl_rt_tk=8qdjUBxlZ_elbTT3vWOdDlvbJxptLgXiecoZhryGIY8-1773312916-1.0.1.1-_8A1cqTov2qC_uBNIn2QLmTq_fgoqXF7AtSo9kEdMFw,Just a moment...,temp,temp,Default,/tmp/seyong/download_runtime_profiles/argyrodite_full_run_20260312/pid_73558.pdf/temp/10.2139_ssrn.4283522.pdf,10.2139,1.77331E+12,1.77331E+12,0,1.791,Failed,FAIL_SSRN_CHALLENGE,FALSE,,policy,first,/Users/seyong/Desktop/SNU/26W_MDIL_Intern/paper_search/paper_download/outputs/argyrodite_rsc_and_failures_headless_rerun_20260313_pass2,"[""ssrn_official_path_fast_fail_after_scihub""]"
