doi,title,publisher,publication_year,cited_by_count,pdf_url,open_access,download_status
10.1016/j.xcrp.2024.102254,Area-selective deposition of lateral van der Waals semiconductor heterostructures,Elsevier BV,2024,3,,True,Pending
10.1002/adhm.202403149,Area Selective Atomic Layer Deposition for the Use on Active Implants: An Overview of Available Process Technology,Wiley,2024,3,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adhm.202403149,True,Pending
10.3390/nano14141212,Area-Selective Atomic Layer Deposition of Ru Using Carbonyl-Based Precursor and Oxygen Co-Reactant: Understanding Defect Formation Mechanisms,Multidisciplinary Digital Publishing Institute,2024,2,https://www.mdpi.com/2079-4991/14/14/1212/pdf?version=1721200561,True,Pending
10.35848/1347-4065/ad9481,Development of hybrid bonding using area-selective passivation layer deposition technology on various substrates for heterogeneous integrated structure,Institute of Physics,2024,1,https://iopscience.iop.org/article/10.35848/1347-4065/ad9481/pdf,True,Pending
10.1021/acsomega.3c08717,"A Review of Synthesis Methods, Modifications, and Mechanisms of ZnO/TiO<sub>2</sub>-Based Photocatalysts for Photodegradation of Contaminants",American Chemical Society,2024,243,https://pubs.acs.org/doi/pdf/10.1021/acsomega.3c08717,True,Pending
10.1002/adfm.202407217,Built‐In Electric Field Enhancement Strategy Induced by Cross‐Dimensional Nano‐Heterointerface Design for Electromagnetic Wave Absorption,Wiley,2024,87,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adfm.202407217,True,Pending
10.1016/j.ccr.2024.215942,"ZnO nanostructures – Future frontiers in photocatalysis, solar cells, sensing, supercapacitor, fingerprint technologies, toxicity, and clinical diagnostics",Elsevier BV,2024,84,,True,Pending
10.1016/j.catcom.2024.106914,"Synthesis, properties, and utilization of carbon quantum dots as photocatalysts on degradation of organic dyes: A mini review",Elsevier BV,2024,66,,True,Pending
10.1002/anie.202416453,Single‐Atom Catalysts on C<sub>3</sub>N<sub>4</sub>: Minimizing Single Atom Pt Loading for Maximized Photocatalytic Hydrogen Production Efficiency,Wiley,2024,53,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.202416453,True,Pending
10.1021/jacs.3c12630,Tuning Energy Transfer Pathways in Halide Perovskite–Dye Hybrids through Bandgap Engineering,American Chemical Society,2024,43,,True,Pending
10.1002/advs.202306798,Colloidal InAs Quantum Dot‐Based Infrared Optoelectronics Enabled by Universal Dual‐Ligand Passivation,Wiley,2024,35,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202306798,True,Pending
10.1002/advs.202304046,Precise Design of TiO<sub>2</sub>@CoO<sub>x</sub> Heterostructure via Atomic Layer Deposition for Synergistic Sono‐Chemodynamic Oncotherapy,Wiley,2024,31,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202304046,True,Pending
10.1002/admi.202301097,Reliability Engineering of High‐Mobility IGZO Transistors via Gate Insulator Heterostructures Grown by Atomic Layer Deposition,Wiley,2024,31,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admi.202301097,True,Pending
10.1021/acsenergylett.4c01240,Tailoring the Surface Termination of BiVO<sub>4</sub> Photoanodes Using Ammonium Metavanadate Enhances the Solar Water Oxidation Performance,American Chemical Society,2024,31,,True,Pending
10.1002/solr.202400268,Investigation of the Ag–Si Contact Characteristics of Boron Emitters for n‐Tunnel Oxide‐Passivated Contact Solar Cells Metallized by Laser‐Assisted Current Injection Treatment,Wiley,2024,23,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/solr.202400268,True,Pending
10.1088/1402-4896/ad1e44,A review of novel methods to improve the optical and electrical properties of n-type and p-type sulphides and oxides: leading the frontiers of semiconductor technology,IOP Publishing,2024,22,,True,Pending
10.1002/smll.202309750,Nanoarchitectonics toward Full Coverage of CdZnS Nanospheres by Layered Double Hydroxides for Enhanced Visible‐Light‐Driven H<sub>2</sub> Evolution,Wiley,2024,21,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202309750,True,Pending
10.1063/5.0188699,Ag@SnO2/CsPbBr3 nanocomposite gas sensor for well-behaved low-concentration ethanolamine sensing at room temperature,American Institute of Physics,2024,21,https://pubs.aip.org/aip/jap/article-pdf/doi/10.1063/5.0188699/19750212/084503_1_5.0188699.pdf,True,Pending
10.1021/acsanm.4c00094,Nb Doping and Alloying of 2D WS<sub>2</sub> by Atomic Layer Deposition for 2D Transition Metal Dichalcogenide Transistors and HER Electrocatalysts,American Chemical Society,2024,20,https://pubs.acs.org/doi/pdf/10.1021/acsanm.4c00094,True,Pending
10.53964/jmn.2024006,Thin Film Deposition Techniques: A Comprehensive Review,Journal of Modern Nanotechnology,2024,20,https://image.innovationforever.com//file/20241121/cfb8f3e041a34bb298e01d3c3665582f/JMN20240268.pdf,True,Pending
10.1002/admi.202400408,Atomic Layer Processing (ALP): Ubi es et Quo Vadis?,Wiley,2024,4,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/admi.202400408,True,Pending
10.1088/2053-1583/ad1a6e,Area-selective chalcogenization of transition metals through graphene mask,IOP Publishing,2024,2,https://iopscience.iop.org/article/10.1088/2053-1583/ad1a6e/pdf,True,Pending
10.1116/6.0003316,Inhibition of atomic layer deposition of TiO2 by functionalizing silicon surface with 4-fluorophenylboronic acid,American Institute of Physics,2024,4,,True,Pending
10.1021/acs.langmuir.4c00763,Light-Mediated Contact Printing of Phosphorus Species onto Silicon Using Carbene-Based Molecular Layers,American Chemical Society,2024,3,https://pubs.acs.org/doi/pdf/10.1021/acs.langmuir.4c00763,True,Pending
10.35848/1882-0786/ada247,Surface patterning of wide-gap semiconducting β-Ga<sub>2</sub>O<sub>3</sub> thin films by area selective crystallization via room-temperature excimer laser annealing and low-toxic wet etching processes,Institute of Physics,2024,2,,True,Pending
10.7498/aps.73.20231779,Kinetic Monte Carlo simulation of selective area growth of mix deposited organic molecules,Science Press,2024,1,https://wulixb.iphy.ac.cn/pdf-content/10.7498/aps.73.20231779.pdf,True,Pending
10.3390/nano14110982,Degradation of Perfluorododecyl-Iodide Self-Assembled Monolayers upon Exposure to Ambient Light,Multidisciplinary Digital Publishing Institute,2024,1,https://www.mdpi.com/2079-4991/14/11/982/pdf?version=1717589622,True,Pending
10.1002/adma.202301204,High‐Throughput Area‐Selective Spatial Atomic Layer Deposition of SiO<sub>2</sub> with Interleaved Small Molecule Inhibitors and Integrated Back‐Etch Correction for Low Defectivity,Advanced Materials,2023,26,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202301204,True,Pending
10.1021/acs.langmuir.2c03214,Computational Investigation of Precursor Blocking during Area-Selective Atomic Layer Deposition Using Aniline as a Small-Molecule Inhibitor,American Chemical Society,2023,23,,True,Pending
10.1002/smll.202301774,Direct‐Patterning ZnO Deposition by Atomic‐Layer Additive Manufacturing Using a Safe and Economical Precursor,Wiley,2023,17,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202301774,True,Pending
10.1021/acs.chemmater.2c03404,Enhancing Performance and Function of Polymethacrylate Extreme Ultraviolet Resists Using Area-Selective Deposition,American Chemical Society,2023,13,,True,Pending
10.35848/1347-4065/acc3a7,Review of molecular layer deposition process and application to area selective deposition via graphitization,Institute of Physics,2023,10,https://iopscience.iop.org/article/10.35848/1347-4065/acc3a7/pdf,True,Pending
