doi,title,publisher,publication_year,cited_by_count,pdf_url,open_access,download_status
10.1016/j.apcatb.2023.123373,Adjusting inter-semiconductor barrier height via crystal plane engineering: Crystalline face exposed single crystal cadmium sulfide augmentative S-scheme heterojunctions for efficiently photocatalytic hydrogen production,Elsevier BV,2023,78,,False,Failed (Not Found)
10.1016/j.apcatb.2023.122419,Rational design of defect metal oxide/covalent organic frameworks Z-scheme heterojunction for photoreduction CO2 to CO,Elsevier BV,2023,74,,False,Failed (Not Found)
10.1016/j.bios.2023.115160,SERS-based recyclable immunoassay mediated by 1T-2H mixed-phase magnetic molybdenum disulfide probe and 2D graphitic carbon nitride substrate,Elsevier BV,2023,66,,False,Failed (Not Found)
10.1016/j.cej.2023.143415,The role of functional-group-tuning in adsorption-photoreduction of U(VI) onto β-ketoenamine covalent organic frameworks photosystem,Elsevier BV,2023,64,,False,Failed (Not Found)
10.1016/j.ceramint.2023.03.141,"Reinforcement of structural, thermal and electrical properties and antibacterial activity of PVA/SA blend filled with hybrid nanoparticles (Ag and TiO2 NPs): Nanodielectric for energy storage and food packaging industries",Elsevier BV,2023,60,,True,Failed (Not Found)
10.1016/j.cclet.2023.108591,Plasmon Bi in-situ anchored on BiOCl nanosheets assembled microspheres towards optimized photothermal-photocatalytic performance,Elsevier BV,2023,45,,False,Failed (Not Found)
10.1016/j.jpcs.2023.111747,Designing g-C3N4/ZnCo2O4 nanocoposite as a promising photocatalyst for photodegradation of MB under visible-light excitation: Response surface methodology (RSM) optimization and modeling,Elsevier BV,2023,45,,False,Failed (Not Found)
10.1016/j.inoche.2023.111941,Band structure and mechanism of semiconductor metal oxide heterojunction gas sensor,Elsevier BV,2023,44,,False,Failed (Not Found)
10.1016/j.jallcom.2023.171167,Bi2MoO6 nanoflower-like microsphere photocatalyst modified by boron doped carbon quantum dots: Improving the photocatalytic degradation performance of BPA in all directions,Elsevier BV,2023,39,,False,Failed (Not Found)
10.1088/1361-6463/acd9d5,"A review of plasma-induced defects: detection, kinetics and advanced management",Institute of Physics,2023,38,https://iopscience.iop.org/article/10.1088/1361-6463/acd9d5/pdf,True,Failed (Not Found)
10.1063/5.0140861,Functionalized Ti3C2T<i>x</i> MXene with layer-dependent band gap for flexible NIR photodetectors,American Institute of Physics,2023,34,,False,Failed (Not Found)
10.1016/j.jallcom.2023.169577,A novel nano-heterojunction MoS2/α-Fe2O3 photocatalysts with high photocatalytic and photoelectrochemical performance under visible light irradiation,Elsevier BV,2023,33,,False,Failed (Not Found)
10.1016/j.apcatb.2023.122907,Molecular-level design of isolated molybdenum oxide anchored on carbon nitride for photocatalytic H2 production and environmental remediation,Elsevier BV,2023,33,,False,Failed (Not Found)
10.1063/5.0106132,Mechanisms for undesired nucleation on H-terminated Si and dimethylamino-trimethylsilane passivated SiO2 during TiO2 area-selective atomic layer deposition,American Institute of Physics,2022,17,,True,Failed (Not Found)
10.1016/j.cherd.2022.09.051,Atomistic-mesoscopic modeling of area-selective thermal atomic layer deposition,Elsevier BV,2022,14,,False,Failed (Not Found)
10.1117/12.2613815,Improving polymethacrylate EUV resists with TiO2 area-selective deposition,,2022,4,,True,Failed (Not Found)
10.1116/6.0002096,Packing of inhibitor molecules during area-selective atomic layer deposition studied using random sequential adsorption simulations,American Institute of Physics,2022,25,https://pubs.aip.org/avs/jva/article-pdf/doi/10.1116/6.0002096/16630436/062409_1_online.pdf,True,Failed (Not Found)
10.1016/j.matlet.2022.133187,Area-selective atomic layer deposition of Ru thin films using phosphonic acid self-assembled monolayers for metal/dielectric selectivity,Elsevier BV,2022,16,,False,Failed (Not Found)
10.1016/j.apsusc.2022.154657,Self-assembled monolayers as inhibitors for area-selective deposition: A novel approach towards resist-less EUV lithography,Elsevier BV,2022,14,https://ars.els-cdn.com/content/image/1-s2.0-S0169433222021894-ga1_lrg.jpg,True,Failed (Not Found)
10.1016/j.matlet.2022.133574,Area-selective atomic layer deposition of high-quality Ru thin films by chemo-selective adsorption of short alkylating agents,Elsevier BV,2022,11,,False,Failed (Not Found)
10.1016/j.apsusc.2022.152679,The role of atomic oxygen in the decomposition of self-assembled monolayers during area-selective atomic layer deposition,Elsevier BV,2022,10,,False,Failed (Not Found)
10.1116/6.0001665,Plasma-based area selective deposition for extreme ultraviolet resist defectivity reduction and process window improvement,Journal of Vacuum Science & Technology B Nanotechnology and Microelectronics Materials Processing Measurement and Phenomena,2022,9,,False,Failed (Not Found)
10.1116/6.0001490,"Photoactivated Ru chemical vapor deposition using (η3-allyl)Ru(CO)3X (X = Cl, Br, I): From molecular adsorption to Ru thin film deposition",American Institute of Physics,2022,7,,False,Failed (Not Found)
10.1116/6.0002036,"Growth behavior and substrate selective deposition of polypyrrole, polythiophene, and polyaniline by oxidative chemical vapor deposition and molecular layer deposition",American Institute of Physics,2022,7,,False,Failed (Not Found)
10.1116/6.0002148,Area selective deposition of ruthenium on 3D structures,American Institute of Physics,2022,6,,False,Failed (Not Found)
10.1016/j.jpowsour.2022.232154,Area-selective atomic layer deposition of titanium oxide and nitride on vertically aligned carbon nanotubes patterned by Aerosol Jet Printing for 3D Microsupercapacitors,Elsevier BV,2022,5,,False,Failed (Not Found)
10.1117/1.jmm.21.4.041407,Compatibility between polymethacrylate-based extreme ultraviolet resists and TiO2 area-selective deposition,Journal of Micro/Nanopatterning Materials and Metrology,2022,3,,True,Failed (Not Found)
10.1016/j.surfcoat.2022.129001,Area selective atmospheric pressure PECVD of organosilicon precursors: Role of vinyl and ethoxy groups on silicon oxycarbide deposition patterns - A case study,Elsevier BV,2022,6,,False,Failed (Not Found)
10.1116/6.0002068,"Low temperature, area-selective atomic layer deposition of NiO and Ni",American Institute of Physics,2022,4,,False,Failed (Not Found)
10.1116/6.0004298,SiO2 atomic-layer fluorination-passivation for dual-material molybdenum/polypyrrole area-selective deposition and strategies for surface reactivation,American Institute of Physics,2025,1,https://pubs.aip.org/avs/jva/article-pdf/doi/10.1116/6.0004298/20439474/032401_1_6.0004298.pdf,True,Failed (Not Found)
10.1016/j.jmrt.2022.10.064,Atomic layer deposition and other thin film deposition techniques: from principles to film properties,Elsevier BV,2022,155,,True,Failed (Not Found)
10.1016/j.apcatb.2022.121575,Constructing interfacial active sites in Ru/g-C3N4−x photocatalyst for boosting H2 evolution coupled with selective benzyl-alcohol oxidation,Elsevier BV,2022,142,,False,Failed (Not Found)
10.1016/j.nanoen.2022.107579,Recent defect passivation drifts and role of additive engineering in perovskite photovoltaics,Elsevier BV,2022,125,,False,Failed (Not Found)
10.1016/j.jece.2022.107211,Review on MXene/TiO2 nanohybrids for photocatalytic hydrogen production and pollutant degradations,Elsevier BV,2022,108,,False,Failed (Not Found)
10.1016/j.mssp.2022.106982,Challenges in material processing and reliability issues in AlGaN/GaN HEMTs on silicon wafers for future RF power electronics &amp; switching applications: A critical review,Elsevier BV,2022,106,,False,Failed (Not Found)
10.1016/s1872-2067(21)64045-7,TiO2-based photocatalysts for CO2 reduction and solar fuel generation,Elsevier BV,2022,71,,False,Failed (Not Found)
10.1016/j.envpol.2022.118836,Graphene-derived antibacterial nanocomposites for water disinfection: Current and future perspectives,Elsevier BV,2022,70,,False,Failed (Not Found)
10.1016/j.cej.2022.135744,Nitrogen-stabilized oxygen vacancies in TiO2 for site-selective loading of Pt and CoOx cocatalysts toward enhanced photoreduction of CO2 to CH4,Elsevier BV,2022,64,,False,Failed (Not Found)
10.1016/j.mtphys.2022.100829,Lead-free tin-based perovskites nanocrystals for high-performance self-driven bulk-heterojunction photodetectors,Elsevier BV,2022,62,,False,Failed (Not Found)
10.1016/j.mtchem.2022.101028,Carbon nitride for photocatalytic water splitting to produce hydrogen and hydrogen peroxide,Elsevier BV,2022,56,,False,Failed (Not Found)
10.1016/j.apcatb.2022.121152,Visible light-driven H2O2 synthesis by a Cu3BiS3 photocathode via a photoelectrochemical indirect two-electron oxygen reduction reaction,Elsevier BV,2022,52,https://www.sciencedirect.com/science/article/am/pii/S0926337322000923?via%3Dihub,True,Failed (Not Found)
10.1016/j.mtsust.2022.100137,Converting fruit waste into carbon dots for bioimaging applications,Elsevier BV,2022,52,,False,Failed (Not Found)
10.1063/5.0116732,Atomic layer deposition of conductive and semiconductive oxides,American Institute of Physics,2022,52,https://aip.scitation.org/doi/pdf/10.1063/5.0116732,True,Failed (Not Found)
10.1088/1361-6595/ac95bc,Foundations of atomic-level plasma processing in nanoelectronics,IOP Publishing,2022,50,https://iopscience.iop.org/article/10.1088/1361-6595/ac95bc/pdf,True,Failed (Not Found)
10.1016/j.watres.2022.118519,Atomically-thin Schottky-like photo-electrocatalytic cross-flow membrane reactors for ultrafast remediation of persistent organic pollutants,Elsevier BV,2022,49,,False,Failed (Not Found)
10.1016/j.apsusc.2022.153061,Adsorption of sorbitan ester surfactant on copper and Cuprous oxide surfaces: A density functional theory study,Elsevier BV,2022,10,,False,Failed (Not Found)
10.1016/j.matchemphys.2022.127026,Quartz crystal microbalance gravimetry measurements of the sorption of trimethylaluminum into polystyrene and poly(methyl methacrylate),Elsevier BV,2022,7,,False,Failed (Not Found)
10.1116/6.0002248,Inhibition of the atomic layer deposition of ZnO and SnO2 using a vapor-based polymer thin film,American Institute of Physics,2022,4,,False,Failed (Not Found)
10.1116/6.0002044,Area-selective plasma-enhanced atomic layer etching (PE-ALE) of silicon dioxide using a silane coupling agent,American Institute of Physics,2022,6,,False,Failed (Not Found)
10.1063/5.0087869,A ferromagnetic spin source grown by atomic layer deposition,American Institute of Physics,2022,5,https://aip.scitation.org/doi/pdf/10.1063/5.0087869,True,Failed (Not Found)
10.1016/j.ccr.2022.214428,Modified UiO-66 as photocatalysts for boosting the carbon-neutral energy cycle and solving environmental remediation issues,Elsevier BV,2022,197,,False,Failed (Not Found)
10.1016/j.cej.2022.138624,In-situ-construction of BiOI/UiO-66 heterostructure via nanoplate-on-octahedron: A novel p-n heterojunction photocatalyst for efficient sulfadiazine elimination,Elsevier BV,2022,175,,False,Failed (Not Found)
10.1016/j.indcrop.2022.116214,Efficient hydrogen evolution reaction performance using lignin-assisted chestnut shell carbon-loaded molybdenum disulfide,Elsevier BV,2022,175,,False,Failed (Not Found)
10.1016/j.jclepro.2022.132593,Energy band reconstruction mechanism of Cl-doped Cu2O and photocatalytic degradation pathway for levofloxacin,Elsevier BV,2022,120,,False,Failed (Not Found)
10.1116/6.0000840,Next generation nanopatterning using small molecule inhibitors for area-selective atomic layer deposition,American Institute of Physics,2021,108,https://avs.scitation.org/doi/pdf/10.1116/6.0000840,True,Failed (Not Found)
10.1016/j.dyepig.2022.110784,Carbon quantum dots as ROS-generator and -scavenger: A comprehensive review,Elsevier BV,2022,106,,False,Failed (Not Found)
10.1016/j.cej.2022.137027,Multiple optimization strategies for improving photocatalytic performance of the h-BN/flower-ring g-C3N4 heterostructures: Morphology engineering and internal electric field effect,Elsevier BV,2022,105,,False,Failed (Not Found)
10.1016/j.pmatsci.2022.101047,Recent advances in two-dimensional ultrathin Bi-based photocatalysts,Elsevier BV,2022,97,,False,Failed (Not Found)
10.1016/j.cej.2022.135138,Boosting photocatalytic hydrogen production via enhanced exciton dissociation in black phosphorus quantum Dots/TiO2 heterojunction,Elsevier BV,2022,96,,False,Failed (Not Found)
10.1016/j.jallcom.2022.164584,Solar light-responsive α-Fe2O3/CdS/g-C3N4 ternary photocatalyst for photocatalytic hydrogen production and photodegradation of methylene blue,Elsevier BV,2022,93,,False,Failed (Not Found)
10.1088/2631-7990/acab3f,Effect of tool geometry on ultraprecision machining of soft-brittle materials: a comprehensive review,IOP Publishing,2022,87,https://iopscience.iop.org/article/10.1088/2631-7990/acab3f/pdf,True,Failed (Not Found)
10.1016/j.jece.2022.107192,Boron-doped diamond electrodes degrade short- and long-chain per- and polyfluorinated alkyl substances in real industrial wastewaters,Elsevier BV,2022,70,,False,Failed (Not Found)
10.1016/j.cej.2022.135621,Nanocomposites for future electronics device Packaging: A fundamental study of interfacial connecting mechanisms and optimal conditions of silane coupling agents for Polydopamine-Graphene fillers in epoxy polymers,Elsevier BV,2022,69,,False,Failed (Not Found)
10.1016/j.solener.2022.12.013,Recent development in two-dimensional material-based advanced photoanodes for high-performance dye-sensitized solar cells,Elsevier BV,2022,55,,False,Failed (Not Found)
10.1016/j.apcatb.2022.122146,Synergistic surface activation during photocatalysis on perovskite derivative sites in heterojunction,Elsevier BV,2022,52,,False,Failed (Not Found)
10.1016/j.cej.2022.136769,Reducing the interfacial voltage loss in tin halides perovskite solar cells,Elsevier BV,2022,50,,False,Failed (Not Found)
10.1016/j.cej.2022.136405,Thermally-stable and highly-efficient bi-layered NiOx-based inverted planar perovskite solar cells by employing a p-type organic semiconductor,Elsevier BV,2022,50,,False,Failed (Not Found)
10.1016/j.apmt.2022.101486,Graphene-based multifunctional surface and structure gradients engineered by atmospheric plasma,Elsevier BV,2022,49,,False,Failed (Not Found)
10.1016/j.jwpe.2022.103435,Photocatalytic stimulation of peroxymonosulfate by novel MoO3@ZrO2 with Z-scheme heterojunction for diclofenac sodium degradation,Elsevier BV,2022,49,,False,Failed (Not Found)
10.1016/j.jcis.2022.04.053,Synergetic metal-semiconductor interaction: Single-atomic Pt decorated CdS nano-photocatalyst for highly water-to-hydrogen conversion,Elsevier BV,2022,45,,False,Failed (Not Found)
10.1116/6.0000769,"Area-selective molecular layer deposition of nylon 6,2 polyamide: Growth on carbon and inhibition on silica",American Institute of Physics,2021,22,,False,Failed (Not Found)
10.1116/6.0000912,Atomic layer deposition and selective etching of ruthenium for area-selective deposition: Temperature dependence and supercycle design,American Institute of Physics,2021,16,https://avs.scitation.org/doi/pdf/10.1116/6.0000912,True,Failed (Not Found)
10.1116/6.0000894,Thermal atomic layer etching: A review,American Institute of Physics,2021,112,,False,Failed (Not Found)
10.1016/j.snb.2021.130807,Gas sensor based on cobalt-doped 3D inverse opal SnO2 for air quality monitoring,Elsevier BV,2021,70,,False,Failed (Not Found)
10.1116/6.0001061,Titanium infiltration into ultrathin PMMA brushes,American Institute of Physics,2021,3,,False,Failed (Not Found)
10.1063/5.0246311,Topographically selective atomic layer deposition within trenches enabled by an amorphous carbon inhibition layer,American Institute of Physics,2025,3,,True,Failed (Not Found)
10.1063/5.0053666,Plasma processing for advanced microelectronics beyond CMOS,American Institute of Physics,2021,31,https://aip.scitation.org/doi/pdf/10.1063/5.0053666,True,Failed (Not Found)
10.1116/6.0001449,Area-selective atomic layer deposition of Al2O3 on SiN<i>x</i> with SiO2 as the nongrowth surface,American Institute of Physics,2021,14,,False,Failed (Not Found)
10.1116/6.0000699,Mechanism for growth initiation on aminosilane-functionalized SiO2 during area-selective atomic layer deposition of ZrO2,American Institute of Physics,2021,16,,False,Failed (Not Found)
10.1116/6.0001033,Hollow cathode plasma electron source for low temperature deposition of cobalt films by electron-enhanced atomic layer deposition,American Institute of Physics,2021,12,,False,Failed (Not Found)
